[CH3:10][S:6]([CH:4]([CH:7]=[O:11])[S:1]([CH3:5])(=[O:3])=[O:2])(=[O:9])=[O:8]	[CH3:10][S:6]([C:4]([S:1]([CH3:5])(=[O:3])=[O:2])=[CH:7][OH:11])(=[O:9])=[O:8]	InChI=1S/C4H8O5S2/c1-10(6,7)4(3-5)11(2,8)9/h3-4H,1-2H3	InChI=1S/C4H8O5S2/c1-10(6,7)4(3-5)11(2,8)9/h3,5H,1-2H3
[CH3:12][C:7]([CH:4]([S:6]([CH3:10])(=[O:9])=[O:8])[S:1]([CH3:5])(=[O:3])=[O:2])=[O:11]	[CH3:12][C:7]([OH:11])=[C:4]([S:6]([CH3:10])(=[O:9])=[O:8])[S:1]([CH3:5])(=[O:3])=[O:2]	InChI=1S/C5H10O5S2/c1-4(6)5(11(2,7)8)12(3,9)10/h5H,1-3H3	InChI=1S/C5H10O5S2/c1-4(6)5(11(2,7)8)12(3,9)10/h6H,1-3H3
[CH3:13][CH2:12][C:7]([CH:4]([S:6]([CH3:10])(=[O:9])=[O:8])[S:1]([CH3:5])(=[O:3])=[O:2])=[O:11]	[CH3:13][CH2:12][C:7]([OH:11])=[C:4]([S:6]([CH3:10])(=[O:9])=[O:8])[S:1]([CH3:5])(=[O:3])=[O:2]	InChI=1S/C6H12O5S2/c1-4-5(7)6(12(2,8)9)13(3,10)11/h6H,4H2,1-3H3	InChI=1S/C6H12O5S2/c1-4-5(7)6(12(2,8)9)13(3,10)11/h7H,4H2,1-3H3
[CH3:14][CH:12]([CH3:13])[C:7]([CH:4]([S:6]([CH3:10])(=[O:9])=[O:8])[S:1]([CH3:5])(=[O:3])=[O:2])=[O:11]	[CH3:14][CH:12]([CH3:13])[C:7]([OH:11])=[C:4]([S:6]([CH3:10])(=[O:9])=[O:8])[S:1]([CH3:5])(=[O:3])=[O:2]	InChI=1S/C7H14O5S2/c1-5(2)6(8)7(13(3,9)10)14(4,11)12/h5,7H,1-4H3	InChI=1S/C7H14O5S2/c1-5(2)6(8)7(13(3,9)10)14(4,11)12/h5,8H,1-4H3
[CH3:15][C:12]([CH3:14])([CH3:13])[C:7]([CH:4]([S:6]([CH3:10])(=[O:9])=[O:8])[S:1]([CH3:5])(=[O:3])=[O:2])=[O:11]	[CH3:15][C:12]([CH3:14])([CH3:13])[C:7]([OH:11])=[C:4]([S:6]([CH3:10])(=[O:9])=[O:8])[S:1]([CH3:5])(=[O:3])=[O:2]	InChI=1S/C8H16O5S2/c1-8(2,3)6(9)7(14(4,10)11)15(5,12)13/h7H,1-5H3	InChI=1S/C8H16O5S2/c1-8(2,3)6(9)7(14(4,10)11)15(5,12)13/h9H,1-5H3
[CH3:15][S:9]([CH:7]([C:4]([S:1]([CH3:5])(=[O:3])=[O:2])=[O:6])[S:8]([CH3:12])(=[O:11])=[O:10])(=[O:14])=[O:13]	[CH3:5][S:1]([C:4]([OH:6])=[C:7]([S:9]([CH3:15])(=[O:14])=[O:13])[S:8]([CH3:12])(=[O:11])=[O:10])(=[O:3])=[O:2]	InChI=1S/C5H10O7S3/c1-13(7,8)4(6)5(14(2,9)10)15(3,11)12/h5H,1-3H3	InChI=1S/C5H10O7S3/c1-13(7,8)4(6)5(14(2,9)10)15(3,11)12/h6H,1-3H3
[O:1]=[CH:2][CH:3]1[c:4]([cH:7][cH:11][cH:14][cH:10]2)[c:6]2-[c:8]2[c:5]1[cH:9][cH:13][cH:15][cH:12]2	[OH:1][CH:2]=[C:3]1[c:4]([cH:7][cH:11][cH:14][cH:10]2)[c:6]2-[c:8]2[c:5]1[cH:9][cH:13][cH:15][cH:12]2	InChI=1S/C14H10O/c15-9-14-12-7-3-1-5-10(12)11-6-2-4-8-13(11)14/h1-9,14H	InChI=1S/C14H10O/c15-9-14-12-7-3-1-5-10(12)11-6-2-4-8-13(11)14/h1-9,15H
[CH3:4][C:2]([CH:3]1[c:5]([cH:8][cH:12][cH:15][cH:11]2)[c:7]2-[c:9]2[c:6]1[cH:10][cH:14][cH:16][cH:13]2)=[O:1]	[CH3:4][C:2]([OH:1])=[C:3]1[c:5]([cH:8][cH:12][cH:15][cH:11]2)[c:7]2-[c:9]2[c:6]1[cH:10][cH:14][cH:16][cH:13]2	InChI=1S/C15H12O/c1-10(16)15-13-8-4-2-6-11(13)12-7-3-5-9-14(12)15/h2-9,15H,1H3	InChI=1S/C15H12O/c1-10(16)15-13-8-4-2-6-11(13)12-7-3-5-9-14(12)15/h2-9,16H,1H3
[O:1]=[C:2]([CH:4]1[c:7]([cH:12][cH:17][cH:20][cH:16]2)[c:11]2-[c:13]2[c:8]1[cH:14][cH:19][cH:21][cH:18]2)[c:3]1[cH:5][cH:9][cH:15][cH:10][cH:6]1	[OH:1][C:2]([c:3]1[cH:5]c[cH:9][cH:15][cH:10]1)=[C:4]1[c:7]([cH:12][cH:17][cH:20][cH:16]2)[c:11]2-[c:13]2[c:8]1[cH:14][cH:19][cH:21][cH:18]2	InChI=1S/C20H14O/c21-20(14-8-2-1-3-9-14)19-17-12-6-4-10-15(17)16-11-5-7-13-18(16)19/h1-13,19H	InChI=1S/C20H14O/c21-20(14-8-2-1-3-9-14)19-17-12-6-4-10-15(17)16-11-5-7-13-18(16)19/h1-13,21H
[O:6]=[C:3]1[S:1][C:2]([c:5]2[cH:8][cH:10][cH:12][cH:11][cH:9]2)=[N:4][CH2:7]1	[OH:6][c:3]1[cH:7][n:4][c:2](-[c:5]2[cH:8][cH:10][cH:12][cH:11][cH:9]2)[s:1]1	InChI=1S/C9H7NOS/c11-8-6-10-9(12-8)7-4-2-1-3-5-7/h1-5H,6H2	InChI=1S/C9H7NOS/c11-8-6-10-9(12-8)7-4-2-1-3-5-7/h1-6,11H
[CH3:14][CH:10]([CH3:13])[CH:7]1[N:4]=[C:2]([c:5]2[cH:8][cH:11][cH:15][cH:12][cH:9]2)[S:1][C:3]1=[O:6]	[CH3:14][CH:10]([CH3:13])[c:7]1[c:3]([OH:6])[s:1][c:2](-[c:5]2[cH:8][cH:11][cH:15][cH:12][cH:9]2)[n:4]1	InChI=1S/C12H13NOS/c1-8(2)10-12(14)15-11(13-10)9-6-4-3-5-7-9/h3-8,10H,1-2H3	InChI=1S/C12H13NOS/c1-8(2)10-12(14)15-11(13-10)9-6-4-3-5-7-9/h3-8,14H,1-2H3
[O:6]=[C:3]1[S:1][C:2]([c:5]2[cH:8][cH:11][cH:15][cH:12][cH:9]2)=[N:4][CH:7]1[c:10]1[cH:13][cH:16][cH:18][cH:17][cH:14]1	[OH:6][c:3]1[c:7](-[c:10]2[cH:13][cH:16][cH:18][cH:17][cH:14]2)[n:4][c:2](-[c:5]2[cH:8][cH:11][cH:15][cH:12][cH:9]2)[s:1]1	InChI=1S/C15H11NOS/c17-15-13(11-7-3-1-4-8-11)16-14(18-15)12-9-5-2-6-10-12/h1-10,13H	InChI=1S/C15H11NOS/c17-15-13(11-7-3-1-4-8-11)16-14(18-15)12-9-5-2-6-10-12/h1-10,17H
[CH3:10][CH:7]1[N:4]=[C:2]([c:5]2[cH:8][cH:11][cH:13][cH:12][cH:9]2)[S:1][C:3]1=[O:6]	[CH3:10][c:7]1[c:3]([OH:6])[s:1][c:2](-[c:5]2[cH:8][cH:11][cH:13][cH:12][cH:9]2)[n:4]1	InChI=1S/C10H9NOS/c1-7-10(12)13-9(11-7)8-5-3-2-4-6-8/h2-7H,1H3	InChI=1S/C10H9NOS/c1-7-10(12)13-9(11-7)8-5-3-2-4-6-8/h2-6,12H,1H3
[CH3:7][CH:3]1[S:1][C:2]([c:5]2[cH:8][cH:11][cH:13][cH:12][cH:9]2)=[N:4][C:6]1=[O:10]	[CH3:7][c:3]([s:1][c:2](-[c:5]1[cH:8][cH:11][cH:13][cH:12][cH:9]1)[n:4]1)[c:6]1[OH:10]	InChI=1S/C10H9NOS/c1-7-9(12)11-10(13-7)8-5-3-2-4-6-8/h2-7H,1H3	InChI=1S/C10H9NOS/c1-7-9(12)11-10(13-7)8-5-3-2-4-6-8/h2-6,12H,1H3
[O:9]=[C:6]1[N:4]=[C:2]([c:5]2[cH:7][cH:10][cH:12][cH:11][cH:8]2)[S:1][CH2:3]1	[OH:9][c:6]1[cH:3][s:1][c:2](-[c:5]2[cH:7][cH:10][cH:12][cH:11][cH:8]2)[n:4]1	InChI=1S/C9H7NOS/c11-8-6-12-9(10-8)7-4-2-1-3-5-7/h1-5H,6H2	InChI=1S/C9H7NOS/c11-8-6-12-9(10-8)7-4-2-1-3-5-7/h1-6,11H
[CH3:7][CH:4]([c:6]([cH:9][cH:11][cH:10][cH:8]1)[c:5]1[NH:3]1)[C:2]1=[S:1]	[CH3:7][c:4]([c:6]([cH:9][cH:11][cH:10][cH:8]1)[c:5]1[nH:3]1)[c:2]1[SH:1]	InChI=1S/C9H9NS/c1-6-7-4-2-3-5-8(7)10-9(6)11/h2-6H,1H3,(H,10,11)	InChI=1S/C9H9NS/c1-6-7-4-2-3-5-8(7)10-9(6)11/h2-5,10-11H,1H3
[S:1]=[C:2]([CH:4]1[c:6]2[cH:9][cH:13][cH:16][cH:14][cH:10]2)[NH:3][c:5]2[c:7]1[cH:11][cH:15][cH:12][cH:8]2	[SH:1][c:2]([nH:3][c:5]1[c:7]2[cH:11][cH:15][cH:12][cH:8]1)[c:4]2-[c:6]1[cH:9][cH:13][cH:16][cH:14][cH:10]1	InChI=1S/C14H11NS/c16-14-13(10-6-2-1-3-7-10)11-8-4-5-9-12(11)15-14/h1-9,13H,(H,15,16)	InChI=1S/C14H11NS/c16-14-13(10-6-2-1-3-7-10)11-8-4-5-9-12(11)15-14/h1-9,15-16H
[O:9]=[C:6]([CH2:8][C:5]([NH:3]1)=[O:7])[NH:4][C:2]1=[O:1]	[OH:7][C:5]([NH:3][C:2]([NH:4]1)=[O:1])=[CH:8][C:6]1=[O:9]	InChI=1S/C4H4N2O3/c7-2-1-3(8)6-4(9)5-2/h1H2,(H2,5,6,7,8,9)	InChI=1S/C4H4N2O3/c7-2-1-3(8)6-4(9)5-2/h1H,(H3,5,6,7,8,9)
[CH3:10][CH:8]([C:6]([NH:4][C:2]([NH:3]1)=[O:1])=[O:9])[C:5]1=[O:7]	[CH3:10][C:8]([C:6]([NH:4][C:2]([NH:3]1)=[O:1])=[O:9])=[C:5]1[OH:7]	InChI=1S/C5H6N2O3/c1-2-3(8)6-5(10)7-4(2)9/h2H,1H3,(H2,6,7,8,9,10)	InChI=1S/C5H6N2O3/c1-2-3(8)6-5(10)7-4(2)9/h1H3,(H3,6,7,8,9,10)
[CH3:11][CH2:10][CH:8]([C:6]([NH:4][C:2]([NH:3]1)=[O:1])=[O:9])[C:5]1=[O:7]	[CH3:11][CH2:10][C:8]([C:6]([NH:4][C:2]([NH:3]1)=[O:1])=[O:9])=[C:5]1[OH:7]	InChI=1S/C6H8N2O3/c1-2-3-4(9)7-6(11)8-5(3)10/h3H,2H2,1H3,(H2,7,8,9,10,11)	InChI=1S/C6H8N2O3/c1-2-3-4(9)7-6(11)8-5(3)10/h2H2,1H3,(H3,7,8,9,10,11)
[CH3:12][CH:10]([CH3:11])[CH:8]([C:6]([NH:4][C:2]([NH:3]1)=[O:1])=[O:9])[C:5]1=[O:7]	[CH3:12][CH:10]([CH3:11])[C:8]([C:6]([NH:4][C:2]([NH:3]1)=[O:1])=[O:9])=[C:5]1[OH:7]	InChI=1S/C7H10N2O3/c1-3(2)4-5(10)8-7(12)9-6(4)11/h3-4H,1-2H3,(H2,8,9,10,11,12)	InChI=1S/C7H10N2O3/c1-3(2)4-5(10)8-7(12)9-6(4)11/h3H,1-2H3,(H3,8,9,10,11,12)
[O:9]=[C:6]([CH:8]([c:10]1[cH:11][cH:13][cH:15][cH:14][cH:12]1)[C:5]([NH:3]1)=[O:7])[NH:4][C:2]1=[O:1]	[OH:7][C:5]([NH:3][C:2]([NH:4]1)=[O:1])=[C:8]([c:10]2[cH:11][cH:13][cH:15][cH:14][cH:12]2)[C:6]1=[O:9]	InChI=1S/C10H8N2O3/c13-8-7(6-4-2-1-3-5-6)9(14)12-10(15)11-8/h1-5,7H,(H2,11,12,13,14,15)	InChI=1S/C10H8N2O3/c13-8-7(6-4-2-1-3-5-6)9(14)12-10(15)11-8/h1-5H,(H3,11,12,13,14,15)
[O:7]=[C:4]([CH:2]([C:3]([NH:6]1)=[O:5])[Cl:1])[NH:8][C:9]1=[O:10]	[OH:5][C:3]([NH:6][C:9]([NH:8][C:4]1=[O:7])=[O:10])=[C:2]1[Cl:1]	InChI=1S/C4H3ClN2O3/c5-1-2(8)6-4(10)7-3(1)9/h1H,(H2,6,7,8,9,10)	InChI=1S/C4H3ClN2O3/c5-1-2(8)6-4(10)7-3(1)9/h(H3,6,7,8,9,10)
[O:7]=[C:4]([CH:2]([C:3]([NH:6]1)=[O:5])[Br:1])[NH:8][C:9]1=[O:10]	[OH:5][C:3]([NH:6][C:9]([NH:8][C:4]1=[O:7])=[O:10])=[C:2]1[Br:1]	InChI=1S/C4H3BrN2O3/c5-1-2(8)6-4(10)7-3(1)9/h1H,(H2,6,7,8,9,10)	InChI=1S/C4H3BrN2O3/c5-1-2(8)6-4(10)7-3(1)9/h(H3,6,7,8,9,10)
[CH3:10][C:6]([CH3:9])([CH2:8][C:5]([CH2:3]1)=[O:7])[CH2:4][C:2]1=[O:1]	[CH3:9][C:6]([CH3:10])([CH2:8]1)[CH2:4][C:2]([OH:1])=[CH:3][C:5]1=[O:7]	InChI=1S/C8H12O2/c1-8(2)4-6(9)3-7(10)5-8/h3-5H2,1-2H3	InChI=1S/C8H12O2/c1-8(2)4-6(9)3-7(10)5-8/h3,9H,4-5H2,1-2H3
[CH3:10][CH2:6][CH:3]([C:5]([CH2:9][C:7]([CH3:12])([CH3:11])[CH2:4]1)=[O:8])[C:2]1=[O:1]	[CH3:10][CH2:6][C:3]([C:5]([CH2:9][C:7]([CH3:11])([CH3:12])[CH2:4]1)=[O:8])=[C:2]1[OH:1]	InChI=1S/C10H16O2/c1-4-7-8(11)5-10(2,3)6-9(7)12/h7H,4-6H2,1-3H3	InChI=1S/C10H16O2/c1-4-7-8(11)5-10(2,3)6-9(7)12/h11H,4-6H2,1-3H3
[O:13]=[C:8]([CH:4]1[c:7]2[cH:11][cH:15][cH:17][cH:16][cH:12]2)[c:5]([cH:9][cH:14][cH:10][cH:6]2)[c:3]2[C:2]1=[O:1]	[OH:1][C:2]([c:3]([cH:6][cH:10][cH:14][cH:9]1)[c:5]1[C:8]1=[O:13])=[C:4]1[c:7]1[cH:11][cH:15][cH:17][cH:16][cH:12]1	InChI=1S/C15H10O2/c16-14-11-8-4-5-9-12(11)15(17)13(14)10-6-2-1-3-7-10/h1-9,13H	InChI=1S/C15H10O2/c16-14-11-8-4-5-9-12(11)15(17)13(14)10-6-2-1-3-7-10/h1-9,16H
[CH3:8][CH:4]([C:7]([c:5]1[c:3]2[cH:6][cH:10][cH:12][cH:9]1)=[O:11])[C:2]2=[O:1]	[CH3:8][C:4]([C:7]([c:5]1[c:3]2[cH:6][cH:10][cH:12][cH:9]1)=[O:11])=[C:2]2[OH:1]	InChI=1S/C10H8O2/c1-6-9(11)7-4-2-3-5-8(7)10(6)12/h2-6H,1H3	InChI=1S/C10H8O2/c1-6-9(11)7-4-2-3-5-8(7)10(6)12/h2-5,11H,1H3
[O:13]=[C:8]([CH:4]([C:2]([c:3]1[cH:5][cH:9][cH:15][cH:10][cH:6]1)=[O:1])[c:7]1[cH:11][cH:16][cH:20][cH:17][cH:12]1)[c:14]1[cH:18][cH:21][cH:23][cH:22][cH:19]1	[OH:1]/[C:2](/[c:3]1[cH:5][cH:9][cH:15][cH:10][cH:6]1)=[C:4](\[C:8]([c:14]1[cH:18][cH:21][cH:23][cH:22][cH:19]1)=[O:13])/[c:7]1[cH:11][cH:16][cH:20][cH:17][cH:12]1	InChI=1S/C21H16O2/c22-20(17-12-6-2-7-13-17)19(16-10-4-1-5-11-16)21(23)18-14-8-3-9-15-18/h1-15,19H	InChI=1S/C21H16O2/c22-20(17-12-6-2-7-13-17)19(16-10-4-1-5-11-16)21(23)18-14-8-3-9-15-18/h1-15,22H
[CH3:6][CH:3](/[C:5](/[CH3:8])=[N:7]/[CH3:9])[C:2]([CH3:4])=[O:1]	[CH3:6]/[C:3](/[C:2]([CH3:4])=[O:1])=[C:5](\[CH3:8])/[NH:7][CH3:9]	InChI=1S/C7H13NO/c1-5(7(3)9)6(2)8-4/h5H,1-4H3/b8-6+	InChI=1S/C7H13NO/c1-5(7(3)9)6(2)8-4/h8H,1-4H3/b6-5-
[CH3:17][CH2:16][O:14][C:10]([CH2:7][C:4]1=[N:6][c:8]([cH:11][cH:15][cH:12][cH:9]2)[c:5]2[NH:3][C:2]1=[O:1])=[O:13]	[CH3:17][CH2:16][O:14][C:10](/[CH:7]=[C:4]1\[NH:6][c:8]([cH:11][cH:15][cH:12][cH:9]2)[c:5]2[NH:3][C:2]1=[O:1])=[O:13]	InChI=1S/C12H12N2O3/c1-2-17-11(15)7-10-12(16)14-9-6-4-3-5-8(9)13-10/h3-6H,2,7H2,1H3,(H,14,16)	InChI=1S/C12H12N2O3/c1-2-17-11(15)7-10-12(16)14-9-6-4-3-5-8(9)13-10/h3-7,13H,2H2,1H3,(H,14,16)
[CH3:18][CH2:17][O:15][C:10]([CH:7]([CH3:11])[C:4]1=[N:6][c:8]([cH:12][cH:16][cH:13][cH:9]2)[c:5]2[NH:3][C:2]1=[O:1])=[O:14]	[CH3:18][CH2:17][O:15][C:10](/[C:7](/[CH3:11])=[C:4]1\[NH:6][c:8]([cH:12][cH:16][cH:13][cH:9]2)[c:5]2[NH:3][C:2]1=[O:1])=[O:14]	InChI=1S/C13H14N2O3/c1-3-18-13(17)8(2)11-12(16)15-10-7-5-4-6-9(10)14-11/h4-8H,3H2,1-2H3,(H,15,16)	InChI=1S/C13H14N2O3/c1-3-18-13(17)8(2)11-12(16)15-10-7-5-4-6-9(10)14-11/h4-7,14H,3H2,1-2H3,(H,15,16)
[CH3:6][CH:3]([CH3:5])[C:2]([CH2:4][c:7]1[n:8][c:10]2[cH:14][cH:16][cH:17][cH:15][c:13]2[cH:11][c:9]1[CH3:12])=[O:1]	[CH3:6][CH:3]([CH3:5])[C:2](/[CH:4]=[C:7]1/[NH:8][c:10]([cH:14][cH:16][cH:17][cH:15]2)[c:13]2[CH:11]=[C:9]1[CH3:12])=[O:1]	InChI=1S/C15H17NO/c1-10(2)15(17)9-14-11(3)8-12-6-4-5-7-13(12)16-14/h4-8,10H,9H2,1-3H3	InChI=1S/C15H17NO/c1-10(2)15(17)9-14-11(3)8-12-6-4-5-7-13(12)16-14/h4-10,16H,1-3H3
[CH3:4][C:2]([CH:3]([CH2:6][c:9]1[cH:12][cH:16][cH:20][cH:17][cH:13]1)[c:5]1[n:7][c:10]2[cH:15][cH:19][cH:21][cH:18][c:14]2[cH:11][cH:8]1)=[O:1]	[CH3:4][C:2](/[C:3](/[CH2:6][c:9]1[cH:12][cH:16][cH:20][cH:17][cH:13]1)=[C:5]1/[NH:7][c:10]([cH:15][cH:19][cH:21][cH:18]2)[c:14]2[CH:11]=[CH:8]1)=[O:1]	InChI=1S/C19H17NO/c1-14(21)17(13-15-7-3-2-4-8-15)19-12-11-16-9-5-6-10-18(16)20-19/h2-12,17H,13H2,1H3	InChI=1S/C19H17NO/c1-14(21)17(13-15-7-3-2-4-8-15)19-12-11-16-9-5-6-10-18(16)20-19/h2-12,20H,13H2,1H3
[CH3:9][CH:4]([C:2]([C:3]([CH3:7])([CH3:6])[CH3:5])=[O:1])[c:8]1[n:10][c:12]2[cH:15][cH:17][cH:18][cH:16][c:14]2[cH:13][cH:11]1	[CH3:7][C:3]([CH3:6])([CH3:5])[C:2](/[C:4](/[CH3:9])=[C:8]1/[NH:10][c:12]([cH:15][cH:17][cH:18][cH:16]2)[c:14]2[CH:13]=[CH:11]1)=[O:1]	InChI=1S/C16H19NO/c1-11(15(18)16(2,3)4)13-10-9-12-7-5-6-8-14(12)17-13/h5-11H,1-4H3	InChI=1S/C16H19NO/c1-11(15(18)16(2,3)4)13-10-9-12-7-5-6-8-14(12)17-13/h5-10,17H,1-4H3
[CH3:21][CH2:18][O:15][C:11]([C:7]([CH:4]([c:6]1[n:8][c:12]2[cH:17][cH:20][cH:22][cH:19][c:16]2[cH:13][cH:9]1)[S:1]([CH3:5])(=[O:3])=[O:2])=[O:10])=[O:14]	[CH3:21][CH2:18][O:15][C:11]([C:7](/[C:4](/[S:1]([CH3:5])(=[O:3])=[O:2])=[C:6]1/[NH:8][c:12]([cH:17][cH:20][cH:22][cH:19]2)[c:16]2[CH:13]=[CH:9]1)=[O:10])=[O:14]	InChI=1S/C15H15NO5S/c1-3-21-15(18)13(17)14(22(2,19)20)12-9-8-10-6-4-5-7-11(10)16-12/h4-9,14H,3H2,1-2H3	InChI=1S/C15H15NO5S/c1-3-21-15(18)13(17)14(22(2,19)20)12-9-8-10-6-4-5-7-11(10)16-12/h4-9,16H,3H2,1-2H3
[O:11]=[C:7]([CH2:8][CH2:5]1)[CH:4]([c:6]2[n:9][c:12]3[cH:15][cH:17][cH:18][cH:16][c:14]3[cH:13][cH:10]2)[S:1]1(=[O:3])=[O:2]	[O:11]=[C:7]([CH2:8][CH2:5][S:1]1(=[O:3])=[O:2])/[C:4]1=[C:6]1\[NH:9][c:12]([cH:15][cH:17][cH:18][cH:16]2)[c:14]2[CH:13]=[CH:10]1	InChI=1S/C13H11NO3S/c15-12-7-8-18(16,17)13(12)11-6-5-9-3-1-2-4-10(9)14-11/h1-6,13H,7-8H2	InChI=1S/C13H11NO3S/c15-12-7-8-18(16,17)13(12)11-6-5-9-3-1-2-4-10(9)14-11/h1-6,14H,7-8H2
[CH3:5][S:1]([CH:4]([C:7]([C:11]#[N:14])=[O:10])[c:6]1[n:8][c:12]2[cH:16][cH:18][cH:19][cH:17][c:15]2[cH:13][cH:9]1)(=[O:3])=[O:2]	[CH3:5][S:1](/[C:4](/[C:7]([C:11]#[N:14])=[O:10])=[C:6]1/[NH:8][c:12]([cH:16][cH:18][cH:19][cH:17]2)[c:15]2[CH:13]=[CH:9]1)(=[O:3])=[O:2]	InChI=1S/C13H10N2O3S/c1-19(17,18)13(12(16)8-14)11-7-6-9-4-2-3-5-10(9)15-11/h2-7,13H,1H3	InChI=1S/C13H10N2O3S/c1-19(17,18)13(12(16)8-14)11-7-6-9-4-2-3-5-10(9)15-11/h2-7,15H,1H3
[CH3:6][c:3]1[n:1][nH:2][cH:4][cH:5]1	[CH3:6][c:3]1[cH:5][cH:4][n:2][nH:1]1	InChI=1S/C4H6N2/c1-4-2-3-5-6-4/h2-3H,1H3,(H,5,6)
[cH:6]1[cH:4][nH:2][n:1][c:3]1-[c:5]1[cH:7][cH:9][cH:11][cH:10][cH:8]1	[cH:6]1[c:3](-[c:5]2[cH:7][cH:9][cH:11][cH:10][cH:8]2)[nH:1][n:2][cH:4]1	InChI=1S/C9H8N2/c1-2-4-8(5-3-1)9-6-7-10-11-9/h1-7H,(H,10,11)
[CH3:7][c:4]1[cH:6][c:3](-[c:5]2[cH:8][cH:10][cH:12][cH:11][cH:9]2)[n:1][nH:2]1	[CH3:7][c:4]1[n:2][nH:1][c:3](-[c:5]2[cH:8][cH:10][cH:12][cH:11][cH:9]2)[cH:6]1	InChI=1S/C10H10N2/c1-8-7-10(12-11-8)9-5-3-2-4-6-9/h2-7H,1H3,(H,11,12)
[OH:1][c:2]1[cH:4][c:6]2[cH:8][cH:10][cH:11][cH:9][c:7]2[cH:5][n:3]1	[O:1]=[C:2]1[NH:3][CH:5]=[C:7]([CH:9]=[CH:11][CH:10]=[CH:8]2)[C:6]2=[CH:4]1	InChI=1S/C9H7NO/c11-9-5-7-3-1-2-4-8(7)6-10-9/h1-6H,(H,10,11)
[CH3:8][c:5]1[n:3][c:2]([OH:1])[cH:4][c:6]2[cH:9][cH:11][cH:12][cH:10][c:7]12	[CH3:8][C:5]([NH:3]1)=[C:7]([CH:10]=[CH:12][CH:11]=[CH:9]2)[C:6]2=[CH:4][C:2]1=[O:1]	InChI=1S/C10H9NO/c1-7-9-5-3-2-4-8(9)6-10(12)11-7/h2-6H,1H3,(H,11,12)
[CH3:12][CH2:11][O:10][C:7]([CH:4]([C:6]([CH3:8])=[N:5][O:3]1)[C:2]1=[O:1])=[O:9]	[CH3:12][CH2:11][O:10][C:7]([C:4]1=[C:6]([CH3:8])[NH:5][O:3][C:2]1=[O:1])=[O:9]	InChI=1S/C7H9NO4/c1-3-11-6(9)5-4(2)8-12-7(5)10/h5H,3H2,1-2H3	InChI=1S/C7H9NO4/c1-3-11-6(9)5-4(2)8-12-7(5)10/h8H,3H2,1-2H3
[CH3:4][C:2]([CH3:3])=[O:1]	[CH3:4][C:2]([OH:1])=[CH2:3]	InChI=1S/C3H6O/c1-3(2)4/h1-2H3	InChI=1S/C3H6O/c1-3(2)4/h4H,1H2,2H3
[CH3:6][CH:3]([CH3:5])[C:2]([CH3:4])=[O:1]	[CH3:6][CH:3]([CH3:5])[C:2]([OH:1])=[CH2:4]	InChI=1S/C5H10O/c1-4(2)5(3)6/h4H,1-3H3	InChI=1S/C5H10O/c1-4(2)5(3)6/h4,6H,3H2,1-2H3
[CH3:7][C:3]([CH3:6])([CH3:5])[C:2]([CH3:4])=[O:1]	[CH3:7][C:3]([CH3:6])([CH3:5])[C:2]([OH:1])=[CH2:4]	InChI=1S/C6H12O/c1-5(7)6(2,3)4/h1-4H3	InChI=1S/C6H12O/c1-5(7)6(2,3)4/h7H,1H2,2-4H3
[O:1]=[C:2]1[CH2:3][CH2:5][CH2:7][CH2:6][CH2:4]1	[OH:1][C:2]1=[CH:4][CH2:6][CH2:7][CH2:5][CH2:3]1	InChI=1S/C6H10O/c7-6-4-2-1-3-5-6/h1-5H2	InChI=1S/C6H10O/c7-6-4-2-1-3-5-6/h4,7H,1-3,5H2
[O:1]=[C:2]([CH2:4][CH2:7][CH2:9]1)[c:3]2[c:5]1[cH:8][cH:11][cH:10][cH:6]2	[OH:1][C:2]1=[CH:4][CH2:7][CH2:9][c:5]2[c:3]1[cH:6][cH:10][cH:11][cH:8]2	InChI=1S/C10H10O/c11-10-7-3-5-8-4-1-2-6-9(8)10/h1-2,4,6H,3,5,7H2	InChI=1S/C10H10O/c11-10-7-3-5-8-4-1-2-6-9(8)10/h1-2,4,6-7,11H,3,5H2
[O:1]=[C:2]1[CH2:3][CH2:5][CH2:6][CH2:4]1	[OH:1][C:2]1=[CH:4][CH2:6][CH2:5][CH2:3]1	InChI=1S/C5H8O/c6-5-3-1-2-4-5/h1-4H2	InChI=1S/C5H8O/c6-5-3-1-2-4-5/h3,6H,1-2,4H2
[CH3:4][C:2]([c:3]([cH:6][cH:8]1)[cH:5][cH:7][c:9]1[O:10][CH3:11])=[O:1]	[CH3:11][O:10][c:9]([cH:8][cH:6]1)[cH:7][cH:5][c:3]1[C:2]([OH:1])=[CH2:4]	InChI=1S/C9H10O2/c1-7(10)8-3-5-9(11-2)6-4-8/h3-6H,1-2H3	InChI=1S/C9H10O2/c1-7(10)8-3-5-9(11-2)6-4-8/h3-6,10H,1H2,2H3
[CH3:12][C:10]([c:9]([cH:8][cH:6]1)[cH:7][cH:5][c:4]1[N+:2]([O-:3])=[O:1])=[O:11]	[CH2:12]=[C:10]([c:9]([cH:8][cH:6]1)[cH:7][cH:5][c:4]1[N+:2]([O-:3])=[O:1])[OH:11]	InChI=1S/C8H7NO3/c1-6(10)7-2-4-8(5-3-7)9(11)12/h2-5H,1H3	InChI=1S/C8H7NO3/c1-6(10)7-2-4-8(5-3-7)9(11)12/h2-5,10H,1H2
